,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
24,0.12333329518636067,0.006666660308837891,0.6157461809635723,0.9565210191188283,gini,6,3,100,"{'criterion': 'gini', 'max_features': 3, 'n_estimators': 100, 'max_depth': 6}",49,0.6619718309859155,0.9506172839506173,0.6161971830985915,0.9611992945326279,0.568904593639576,0.9577464788732394,0.0047141531038425045,0.004714040712246475,0.037984659199564313,0.00440613592593383
25,0.1833333969116211,0.013333320617675781,0.6157461809635723,0.9600493909961828,gini,6,3,150,"{'criterion': 'gini', 'max_features': 3, 'n_estimators': 150, 'max_depth': 6}",49,0.6091549295774648,0.9629629629629629,0.6126760563380281,0.9611992945326279,0.6254416961130742,0.9559859154929577,0.004714040712246475,0.004714040712246475,0.006993198544022432,0.0029621508466003703
26,0.13333328564961752,0.006666660308837891,0.6192714453584018,0.9582826175157945,gini,6,4,100,"{'criterion': 'gini', 'max_features': 4, 'n_estimators': 100, 'max_depth': 6}",44,0.6514084507042254,0.9506172839506173,0.5985915492957746,0.9629629629629629,0.607773851590106,0.9612676056338029,0.004713984517453334,0.004714040712246475,0.02305099670512481,0.0054642207811335
27,0.19666671752929688,0.009999990463256836,0.6204465334900118,0.9629795232299144,gini,6,4,150,"{'criterion': 'gini', 'max_features': 4, 'n_estimators': 150, 'max_depth': 6}",38,0.647887323943662,0.9576719576719577,0.5950704225352113,0.9594356261022927,0.6183745583038869,0.971830985915493,0.004714040712246475,0.0,0.021624588719685575,0.006300207686454047
28,0.13666669527689615,0.009999990463256836,0.6028202115158637,0.9682715635376041,gini,6,5,100,"{'criterion': 'gini', 'max_features': 5, 'n_estimators': 100, 'max_depth': 6}",62,0.6338028169014085,0.9664902998236331,0.5880281690140845,0.9682539682539683,0.5865724381625441,0.9700704225352113,0.004713984517453334,0.0,0.02193536855390503,0.0014616319310948502
29,0.21000003814697266,0.013333320617675781,0.6122209165687427,0.9659189706138062,gini,6,5,150,"{'criterion': 'gini', 'max_features': 5, 'n_estimators': 150, 'max_depth': 6}",54,0.647887323943662,0.9629629629629629,0.5880281690140845,0.9629629629629629,0.6007067137809188,0.971830985915493,0.0,0.004714040712246475,0.02576709479966674,0.004180426110301315
30,0.14666668574015299,0.006666660308837891,0.6263219741480611,0.9623957738198738,gini,6,6,100,"{'criterion': 'gini', 'max_features': 6, 'n_estimators': 100, 'max_depth': 6}",22,0.6232394366197183,0.9629629629629629,0.6232394366197183,0.9594356261022927,0.6325088339222615,0.9647887323943662,0.004713984517453334,0.004714040712246475,0.00436706164790097,0.0022218932447483886
31,0.2200000286102295,0.016666650772094727,0.618096357226792,0.964159442250209,gini,6,6,150,"{'criterion': 'gini', 'max_features': 6, 'n_estimators': 150, 'max_depth': 6}",47,0.6373239436619719,0.9682539682539683,0.5809859154929577,0.9594356261022927,0.6360424028268551,0.9647887323943662,0.0,0.004714040712246475,0.026269382451861705,0.0036274687354641124
32,0.11666663487752278,0.010000069936116537,0.6263219741480611,0.7579334028864545,entropy,3,3,100,"{'criterion': 'entropy', 'max_features': 3, 'n_estimators': 100, 'max_depth': 3}",22,0.6232394366197183,0.7372134038800705,0.6408450704225352,0.781305114638448,0.6148409893992933,0.7552816901408451,0.004713928320650446,1.1239159602905075e-07,0.010834891257818757,0.01809776090688248
33,0.1766666571299235,0.013333320617675781,0.6298472385428907,0.7596991413501586,entropy,3,3,150,"{'criterion': 'entropy', 'max_features': 3, 'n_estimators': 150, 'max_depth': 3}",15,0.6408450704225352,0.7477954144620811,0.6232394366197183,0.7795414462081128,0.6254416961130742,0.7517605633802817,0.0047141531038425045,0.004714040712246475,0.00783521920233259,0.014123701074030935
34,0.12666662534077963,0.010000069936116537,0.6392479435957696,0.7626344486673124,entropy,3,4,100,"{'criterion': 'entropy', 'max_features': 4, 'n_estimators': 100, 'max_depth': 3}",8,0.6514084507042254,0.7407407407407407,0.6549295774647887,0.7883597883597884,0.6113074204946997,0.7588028169014085,0.004714096909049338,1.1239159602905075e-07,0.019774498949791535,0.019628286994851692
35,0.19066659609476724,0.007333437601725261,0.6392479435957696,0.7532375321890189,entropy,3,4,150,"{'criterion': 'entropy', 'max_features': 4, 'n_estimators': 150, 'max_depth': 3}",8,0.6443661971830986,0.7319223985890653,0.647887323943662,0.7848324514991182,0.6254416961130742,0.7429577464788732,0.0009427969083140527,0.0037712438102128552,0.009850861209869569,0.022790698693707416
36,0.13666661580403647,0.0033333301544189453,0.6439482961222092,0.7550001656026696,entropy,3,5,100,"{'criterion': 'entropy', 'max_features': 5, 'n_estimators': 100, 'max_depth': 3}",4,0.6584507042253521,0.7442680776014109,0.6443661971830986,0.7760141093474426,0.6289752650176679,0.7447183098591549,0.004714096909049338,0.004714040712246475,0.01203337860831571,0.01486023891806245
37,0.19666671752929688,0.009999990463256836,0.6286721504112809,0.7561718044894885,entropy,3,5,150,"{'criterion': 'entropy', 'max_features': 5, 'n_estimators': 150, 'max_depth': 3}",17,0.6373239436619719,0.746031746031746,0.647887323943662,0.7707231040564374,0.6007067137809188,0.7517605633802817,0.00942808142449295,0.0,0.02020582344336028,0.010551779514013695
38,0.1400000254313151,0.009999990463256836,0.6404230317273796,0.7549980955693005,entropy,3,6,100,"{'criterion': 'entropy', 'max_features': 6, 'n_estimators': 100, 'max_depth': 3}",7,0.6373239436619719,0.7442680776014109,0.6619718309859155,0.7724867724867724,0.6219081272084805,0.7482394366197183,0.008164860688775128,0.0,0.016497556185499057,0.012472190087172848
39,0.2066667079925537,0.009999990463256836,0.627497062279671,0.7597032814168965,entropy,3,6,150,"{'criterion': 'entropy', 'max_features': 6, 'n_estimators': 150, 'max_depth': 3}",19,0.6514084507042254,0.7530864197530864,0.6161971830985915,0.781305114638448,0.6148409893992933,0.7447183098591549,0.004714040712246475,0.0,0.016931857646758232,0.01565217162138692
40,0.12666662534077963,0.006666739781697591,0.6263219741480611,0.8260871815253661,entropy,4,3,100,"{'criterion': 'entropy', 'max_features': 3, 'n_estimators': 100, 'max_depth': 4}",22,0.647887323943662,0.8077601410934744,0.6126760563380281,0.8447971781305115,0.6183745583038869,0.8257042253521126,0.004714096909049338,0.0047140969090493385,0.015438627624600545,0.01512273166888595
41,0.19333330790201822,0.009999990463256836,0.6192714453584018,0.8190459630209238,entropy,4,3,150,"{'criterion': 'entropy', 'max_features': 3, 'n_estimators': 150, 'max_depth': 4}",44,0.6373239436619719,0.8112874779541446,0.5915492957746479,0.8430335097001763,0.6289752650176679,0.8028169014084507,0.004714096909049338,0.0,0.019913472112920133,0.017310680008231924
42,0.1333333651224772,0.01099999745686849,0.6415981198589894,0.8325560358032972,entropy,4,4,100,"{'criterion': 'entropy', 'max_features': 4, 'n_estimators': 100, 'max_depth': 4}",6,0.647887323943662,0.8271604938271605,0.6338028169014085,0.8483245149911817,0.6431095406360424,0.8221830985915493,0.004713928320650446,0.0014142234528335454,0.005851431337225136,0.011333646596364646
43,0.20000004768371582,0.009999990463256836,0.6427732079905993,0.8196359225310713,entropy,4,4,150,"{'criterion': 'entropy', 'max_features': 4, 'n_estimators': 150, 'max_depth': 4}",5,0.6619718309859155,0.8236331569664903,0.6408450704225352,0.8359788359788359,0.6254416961130742,0.7992957746478874,0.0,0.0,0.014971280120574089,0.015240191588938084
44,0.14333335558573404,0.0033333301544189453,0.6204465334900118,0.8196338524977023,entropy,4,5,100,"{'criterion': 'entropy', 'max_features': 5, 'n_estimators': 100, 'max_depth': 4}",38,0.6514084507042254,0.818342151675485,0.5950704225352113,0.8377425044091711,0.6148409893992933,0.8028169014084507,0.004713928320650446,0.004714040712246475,0.023351079797567488,0.014287542464248801
45,0.20999995867411295,0.010000069936116537,0.6157461809635723,0.8155165561268847,entropy,4,5,150,"{'criterion': 'entropy', 'max_features': 5, 'n_estimators': 150, 'max_depth': 4}",49,0.647887323943662,0.7971781305114638,0.5950704225352113,0.8430335097001763,0.6042402826855123,0.8063380281690141,1.1239159602905075e-07,1.1239159602905075e-07,0.023053061166287855,0.01981351359956485
46,0.15333334604899088,0.0033333301544189453,0.63689776733255,0.8319681463265187,entropy,4,6,100,"{'criterion': 'entropy', 'max_features': 6, 'n_estimators': 100, 'max_depth': 4}",10,0.6549295774647887,0.8271604938271605,0.6161971830985915,0.8465608465608465,0.6395759717314488,0.8221830985915493,0.004714096909049338,0.004714040712246475,0.01593425976870214,0.01051677361581911
47,0.22466667493184408,0.013333320617675781,0.6216216216216216,0.8219802353213934,entropy,4,6,150,"{'criterion': 'entropy', 'max_features': 6, 'n_estimators': 150, 'max_depth': 4}",34,0.6338028169014085,0.8201058201058201,0.6161971830985915,0.8342151675485009,0.6148409893992933,0.8116197183098591,0.0041096079945844915,0.004714040712246475,0.008638748151181938,0.009319286663484088
48,0.1333333651224772,0.006666660308837891,0.6310223266745005,0.887194566576413,entropy,5,3,100,"{'criterion': 'entropy', 'max_features': 3, 'n_estimators': 100, 'max_depth': 5}",14,0.6619718309859155,0.8800705467372134,0.6232394366197183,0.8994708994708994,0.607773851590106,0.8820422535211268,0.004714096909049338,0.004714040712246475,0.02279519906196445,0.008717919052641554
49,0.19999988873799643,0.010000069936116537,0.6145710928319624,0.8948350597411631,entropy,5,3,150,"{'criterion': 'entropy', 'max_features': 3, 'n_estimators': 150, 'max_depth': 5}",52,0.6408450704225352,0.9012345679012346,0.5985915492957746,0.8977072310405644,0.6042402826855123,0.8855633802816901,1.1239159602905075e-07,1.1239159602905075e-07,0.018737251374179767,0.00671235459589601
